0mM,0mM,0mM,0mM,0mM,0mM,50mM,50mM,50mM,50mM,50mM,50mM,100mM,100mM,100mM,100mM,100mM,100mM,150mM,150mM,150mM,150mM,150mM,150mM,200mM,200mM,200mM,200mM,200mM,200mM,250mM,250mM,250mM,250mM,250mM,250mM,300mM,300mM,300mM,300mM,300mM,300mM,350mM,350mM,350mM,350mM,350mM,350mM,400mM,400mM,400mM,400mM,400mM,400mM
29.31,16.49,47.02,21.37,23.2,13.431,6.72,3.05,15.26,18.32,11.6,14.04,31.15,23.82,3.66,17.71,8.55,9.16,3.05,15.26,18.32,11.6,14.04,25.04,13.43,10.38,6.11,7.942,18.93,17.1,12.21,7.32,5.49,16.49,6.11,-1.84,3.66,9.16,4.88,10.99,25.04,26.26,22.59,26.87,10.99,1.22,15.87,17.71,25.039,6.71,17.1,18.93,12.21,34.2
29.31,16.49,47.02,21.37,22.59,13.431,6.72,3.05,15.88,18.32,11.6,14.04,31.15,23.21,3.66,18.32,9.161,8.55,3.05,15.88,18.32,11.6,14.04,24.43,12.82,10.38,6.72,8.55,18.93,16.49,12.83,7.94,6.71,16.49,6.72,-1.84,4.27,9.16,4.88,10.99,25.04,26.26,22.59,26.87,11.6,1.22,16.48,18.32,24.429,6.71,17.1,18.32,12.82,34.2
29.31,16.49,47.02,21.37,22.59,13.431,6.72,3.67,15.26,18.32,11.6,14.04,30.54,23.21,3.049,17.1,8.55,9.16,3.67,15.26,18.32,11.6,14.04,25.04,13.43,10.38,6.11,8.55,18.93,17.1,12.83,7.32,6.1,16.49,6.72,-1.84,4.27,9.16,5.5,11.6,25.04,26.26,21.98,26.87,10.99,0.61,16.48,18.93,24.429,6.1,16.49,18.32,12.21,33.59
29.92,15.88,47.64,21.37,23.2,13.431,7.33,3.05,15.26,18.93,12.22,14.04,30.54,23.82,4.271,17.71,8.55,9.16,3.05,15.26,18.93,12.22,14.04,23.82,13.43,10.99,6.72,8.55,18.93,17.1,13.44,7.94,6.1,16.49,6.72,-1.84,4.27,8.55,4.88,10.99,25.04,26.26,22.59,26.87,10.99,1.22,16.48,18.32,24.429,6.71,17.1,18.32,12.82,34.2
29.31,16.49,47.02,21.37,23.2,13.431,6.72,3.67,15.88,18.93,12.22,14.04,30.54,23.21,3.66,18.32,9.161,9.77,3.67,15.88,18.93,12.22,14.04,25.04,13.43,10.38,6.72,8.55,18.93,17.1,13.44,7.94,6.1,16.49,6.72,-1.84,4.27,9.16,4.88,11.6,25.04,25.65,23.21,26.87,11.6,0.61,16.48,18.32,25.039,6.1,17.1,18.32,12.82,34.2
29.92,17.1,47.64,21.37,22.59,13.431,7.33,3.67,15.88,18.93,12.83,13.43,31.15,23.82,3.66,17.71,9.771,9.16,3.67,15.88,18.93,12.83,13.43,23.82,13.43,10.38,6.72,8.55,18.93,17.71,13.44,7.94,6.1,16.49,7.33,-1.22,4.88,9.16,4.88,11.6,25.04,26.26,22.59,26.87,11.6,0.61,15.26,18.32,24.429,6.71,17.1,18.32,12.82,34.2
29.92,15.88,47.64,21.99,23.2,13.431,7.33,3.67,15.88,17.71,12.22,14.04,31.15,23.82,4.271,17.71,9.161,9.16,3.67,15.88,17.71,12.22,14.04,24.43,13.43,10.99,6.72,8.55,18.93,17.1,13.44,8.55,6.1,16.49,7.33,-1.84,4.27,8.55,4.88,11.6,25.04,26.26,22.59,26.26,11.6,0.61,16.48,18.93,24.429,6.71,17.1,18.32,12.82,34.2
29.31,16.49,47.02,21.37,23.81,13.431,7.33,3.05,15.26,18.32,12.22,14.04,31.15,23.82,4.271,17.71,9.161,9.77,3.05,15.26,18.32,12.22,14.04,24.43,14.04,10.99,6.72,8.55,18.32,17.1,12.83,8.55,6.1,17.1,7.94,-0.61,4.27,8.55,4.88,11.6,25.65,26.26,23.21,27.48,11.6,0.61,16.48,18.93,25.039,6.71,17.1,18.32,12.82,33.59
29.31,15.88,48.25,22.6,24.42,14.041,6.72,3.05,15.26,18.93,12.22,14.04,31.15,23.82,3.66,18.32,9.161,10.38,3.05,15.26,18.93,12.22,14.04,24.43,13.43,10.99,6.72,8.55,19.54,17.1,13.44,7.94,5.49,15.88,7.94,-1.22,4.27,9.16,4.88,11.6,25.04,26.26,23.21,27.48,11.6,1.22,16.48,18.93,25.039,6.71,17.71,18.32,12.82,33.59
28.7,16.49,47.02,21.99,24.42,13.431,6.72,3.67,15.26,18.93,11.6,13.43,30.54,23.82,3.66,18.32,9.771,10.99,3.67,15.26,18.93,11.6,13.43,24.43,14.04,10.99,6.72,8.55,19.54,17.1,13.44,7.94,6.1,17.1,7.94,-1.84,4.27,9.16,4.88,12.21,25.65,26.26,23.82,27.48,12.21,0.61,16.48,18.93,25.039,6.71,17.1,18.32,12.82,34.2
29.31,16.49,48.25,21.99,24.42,14.041,6.72,3.05,15.26,18.93,12.22,13.43,31.15,23.82,4.271,17.71,9.771,10.99,3.05,15.26,18.93,12.22,13.43,23.82,14.04,10.99,6.72,9.16,18.93,17.1,13.44,8.55,6.1,17.1,8.55,-1.22,4.27,9.16,4.88,12.82,25.65,26.87,23.21,26.87,12.21,0.61,16.48,18.93,25.039,6.1,17.71,18.32,12.82,34.2
29.31,16.49,48.25,22.6,24.42,14.041,6.72,3.67,15.88,18.93,12.22,14.04,31.15,23.21,4.271,18.32,9.771,10.38,3.67,15.88,18.93,12.22,14.04,23.82,14.04,10.38,6.11,8.55,18.93,17.1,13.44,8.55,6.1,16.49,8.55,-1.22,4.88,9.16,4.27,12.21,25.65,26.87,23.21,27.48,12.21,0.61,16.48,18.93,25.039,6.1,17.71,18.32,13.43,33.59
29.31,16.49,47.64,21.99,25.03,14.041,7.33,3.67,15.88,18.93,12.22,14.04,31.15,23.82,4.271,18.32,9.161,10.99,3.67,15.88,18.93,12.22,14.04,23.82,14.04,10.99,6.11,8.55,18.93,17.1,14.05,8.55,5.49,16.49,8.55,-0.61,4.88,9.16,4.27,12.21,25.65,26.87,23.21,27.48,12.82,0.61,16.48,18.93,25.039,6.1,17.71,18.93,13.43,34.2
28.7,15.88,48.25,21.99,25.03,14.041,6.11,3.05,15.26,18.93,11.6,14.04,31.15,23.21,4.271,18.32,9.161,10.99,3.05,15.26,18.93,11.6,14.04,24.43,14.04,10.38,6.72,8.55,18.93,17.1,14.05,8.55,6.1,16.49,9.16,-0.61,4.88,9.16,4.88,12.21,25.04,26.26,23.82,27.48,12.82,0.61,16.48,18.93,25.65,6.1,17.71,18.93,13.43,34.2
29.31,16.49,48.25,21.99,25.03,14.651,7.33,3.67,15.26,18.93,12.22,14.04,31.15,23.82,3.66,18.32,9.161,11.6,3.67,15.26,18.93,12.22,14.04,24.43,14.04,10.99,7.33,8.55,18.93,17.71,13.44,8.55,5.49,17.1,9.16,-1.22,4.88,9.16,4.88,12.82,24.43,26.87,23.82,28.7,13.43,0.61,17.1,19.54,25.65,6.1,17.71,18.93,13.43,34.2
29.92,16.49,47.64,22.6,25.03,14.651,6.72,3.67,15.88,19.54,12.22,14.04,31.15,23.82,4.271,18.32,9.161,11.6,3.67,15.88,19.54,12.22,14.04,24.43,14.04,10.38,7.33,8.55,18.93,17.1,13.44,8.55,6.1,17.1,9.77,-1.22,4.27,9.16,4.88,13.44,24.43,26.87,23.21,28.7,12.82,0.61,17.1,19.54,25.65,6.71,17.71,18.93,13.43,34.2
30.53,16.49,48.86,23.21,25.03,14.651,6.72,3.05,15.26,18.93,11.6,13.43,31.15,23.82,4.271,18.32,9.161,12.22,3.05,15.26,18.93,11.6,13.43,23.82,14.65,10.38,6.72,8.55,18.32,17.1,14.05,9.16,5.49,17.1,9.77,0,4.88,9.16,4.88,12.82,23.81,26.87,24.43,28.7,13.43,0.61,16.48,19.54,25.039,6.1,17.71,18.93,14.04,34.2
31.14,16.49,48.25,23.21,25.03,14.651,6.72,4.28,15.88,19.54,12.22,14.04,31.15,23.82,3.66,18.32,9.161,12.22,4.28,15.88,19.54,12.22,14.04,23.82,14.04,10.38,6.72,8.55,17.102,17.71,14.05,8.55,6.1,16.49,10.39,-0.61,4.88,9.16,4.88,13.44,24.43,26.26,24.43,29.31,12.82,0,16.48,19.54,25.65,6.1,17.71,18.93,14.04,34.81
29.92,16.49,48.25,22.6,25.03,15.271,6.72,3.67,15.88,18.93,11.6,14.04,31.15,23.82,4.271,18.32,9.771,12.22,3.67,15.88,18.93,11.6,14.04,23.82,14.65,10.38,6.72,8.55,15.881,17.71,14.05,9.16,5.49,17.1,9.77,-0.61,5.49,9.16,4.88,13.44,24.43,26.87,24.43,29.31,13.43,0.61,17.1,18.93,25.039,6.1,17.1,18.93,13.43,34.2
30.53,16.49,48.86,23.21,26.25,14.651,7.33,4.28,15.88,19.54,11.6,14.65,31.15,23.82,4.271,18.32,9.161,12.22,4.28,15.88,19.54,11.6,14.65,23.82,14.65,10.38,6.72,7.942,15.27,17.1,14.05,9.16,5.49,16.49,10.39,0,5.49,9.16,4.88,13.44,23.2,26.87,23.82,29.31,13.43,1.22,17.1,20.16,25.039,6.1,17.1,18.32,14.04,34.81
29.92,16.49,48.25,23.21,24.42,14.041,6.11,4.28,12.82,20.76,11.6,14.65,31.76,23.21,4.271,18.32,9.161,12.83,4.28,12.82,20.76,11.6,14.65,24.43,15.26,10.38,6.72,8.55,16.491,17.71,14.05,9.16,5.49,17.1,10.39,0.61,7.32,9.16,4.88,12.82,23.81,26.87,25.04,29.31,14.04,0.61,17.71,19.54,25.65,6.71,17.1,18.93,13.43,34.81
31.14,17.1,49.47,23.21,24.42,13.431,5.5,4.89,10.38,19.54,10.99,14.04,31.15,23.21,5.492,19.55,10.382,12.83,4.89,10.38,19.54,10.99,14.04,23.21,15.87,11.6,7.33,8.55,16.491,17.71,15.27,10.38,6.1,17.71,9.77,1.83,7.93,9.16,4.27,14.66,23.81,26.87,25.65,30.54,15.87,1.22,17.1,19.54,26.871,5.49,17.1,19.54,14.04,34.81
31.14,15.88,48.86,23.82,23.81,12.821,5.5,4.89,9.16,19.54,10.38,13.43,31.15,18.932,4.881,17.71,9.771,13.44,4.89,9.16,19.54,10.38,13.43,21.37,16.49,12.22,6.72,9.16,17.102,18.32,17.1,12.21,6.1,18.32,8.55,1.83,8.55,9.16,6.72,16.49,23.81,27.48,25.65,32.37,15.87,2.44,18.93,20.77,26.261,5.49,17.71,19.54,14.04,34.2
31.14,17.1,47.02,21.37,23.81,12.821,4.89,5.5,9.16,20.15,10.38,12.82,30.54,17.1,4.881,16.49,8.55,12.22,5.5,9.16,20.15,10.38,12.82,21.99,16.49,12.22,7.33,9.16,17.102,17.71,18.32,13.43,5.49,18.32,8.55,1.22,9.16,9.16,6.72,18.32,21.98,25.03,26.26,32.98,16.49,4.88,20.76,20.77,25.039,6.1,17.1,18.93,12.82,33.59
30.53,17.1,45.19,21.37,23.2,13.431,5.5,5.5,9.16,20.76,10.99,12.82,30.54,16.489,4.271,16.49,9.161,10.99,5.5,9.16,20.76,10.99,12.82,21.99,17.1,12.22,7.33,9.77,17.102,17.1,20.15,14.65,4.88,17.71,9.16,1.22,9.16,8.55,7.33,20.15,19.54,22.59,26.87,33.59,18.32,6.71,21.98,21.99,25.039,7.32,17.71,18.93,13.43,33.59
27.48,18.93,45.19,21.37,23.2,13.431,5.5,6.72,9.16,20.76,11.6,13.43,29.93,17.711,4.881,16.49,9.161,10.99,6.72,9.16,20.76,11.6,13.43,21.99,16.49,12.22,6.72,9.16,16.491,16.49,20.76,15.26,5.49,17.71,9.77,1.22,9.16,8.55,7.94,21.37,17.71,21.37,27.48,34.81,20.76,7.93,22.59,21.99,24.429,8.54,17.71,18.32,12.82,34.81
25.64,19.54,44.58,20.76,23.2,13.431,4.28,6.72,9.77,21.98,10.38,14.04,29.32,18.932,4.271,17.1,9.771,10.99,6.72,9.77,21.98,10.38,14.04,22.6,17.1,11.6,7.33,9.77,17.102,16.49,20.76,15.87,4.88,17.71,10.39,0.61,9.16,8.55,8.55,22.6,17.71,21.37,28.7,35.42,24.42,9.16,23.81,21.99,23.818,9.16,18.32,18.32,13.43,35.42
25.64,19.54,45.19,21.37,24.42,13.431,5.5,7.33,9.77,21.98,11.6,14.04,29.93,20.15,4.271,17.71,10.382,10.99,7.33,9.77,21.98,11.6,14.04,23.21,17.71,10.99,7.33,9.77,17.102,17.1,20.76,16.48,4.88,17.1,11.61,0,9.77,8.55,7.94,22.6,17.1,21.37,28.7,35.42,26.87,10.99,24.42,22.6,23.818,9.77,18.32,18.32,13.43,37.25
26.26,19.54,45.8,21.37,24.42,13.431,5.5,7.33,10.38,21.98,11.6,14.65,28.71,21.37,4.271,17.71,10.382,11.6,7.33,10.38,21.98,11.6,14.65,24.43,17.1,10.99,7.33,9.77,17.71,16.49,20.76,17.1,4.88,17.1,12.83,0.61,9.77,8.55,7.94,22.6,17.71,21.98,28.7,36.03,29.31,10.38,24.42,23.21,23.21,9.77,18.32,18.32,14.04,37.86
25.64,19.54,46.41,21.99,24.42,13.431,4.89,7.94,10.38,22.59,10.99,14.65,28.71,21.99,4.271,17.71,10.99,11.6,7.94,10.38,22.59,10.99,14.65,24.43,17.1,10.99,7.33,9.77,17.102,16.49,20.15,17.1,4.27,16.49,13.44,0,9.77,7.94,7.94,21.98,18.32,22.59,28.7,36.03,31.14,10.99,24.42,23.21,23.21,10.38,17.71,17.71,13.43,39.08
26.87,19.54,46.41,21.99,25.03,13.431,4.89,7.94,10.99,22.59,10.38,15.26,28.09,22.6,4.881,18.32,10.99,11.6,7.94,10.99,22.59,10.38,15.26,25.65,17.1,10.99,7.33,9.16,17.71,16.49,20.15,18.32,4.88,16.49,14.05,0,10.99,8.55,7.94,21.98,18.93,23.2,28.7,36.03,32.97,12.21,24.42,23.82,23.21,10.38,18.32,17.71,14.04,39.69
27.48,19.54,46.41,22.6,25.03,14.041,4.28,7.94,10.99,22.59,10.38,15.26,28.09,22.6,4.271,18.93,11.6,12.22,7.94,10.99,22.59,10.38,15.26,25.65,16.49,10.38,7.33,9.16,17.102,15.88,18.93,18.32,4.27,15.88,14.66,0,10.99,7.94,8.55,20.76,18.93,23.81,28.7,36.03,33.58,12.82,25.03,23.82,22.6,10.99,18.32,18.32,14.04,40.3
28.09,18.93,47.02,22.6,25.03,13.431,4.89,7.94,11.6,22.59,9.77,16.49,27.48,22.6,4.271,18.32,12.21,12.83,7.94,11.6,22.59,9.77,16.49,26.26,16.49,9.77,6.72,7.942,17.71,16.49,18.32,18.93,4.88,15.88,15.88,-0.61,10.38,8.55,8.55,20.15,18.32,24.42,28.7,36.03,34.8,12.82,25.03,23.82,22.6,10.99,18.32,17.71,14.04,40.91
28.09,18.32,46.41,22.6,26.25,14.041,4.28,8.55,10.99,23.81,9.77,16.49,26.87,22.6,4.881,19.55,12.21,12.83,8.55,10.99,23.81,9.77,16.49,26.87,16.49,9.77,7.33,7.942,17.71,15.88,17.71,18.32,4.27,15.88,15.88,-1.22,10.38,7.94,7.94,19.54,18.93,24.42,28.7,36.03,35.42,13.43,25.64,23.82,22.6,10.99,17.71,17.71,14.04,40.91
29.31,18.32,46.41,23.21,26.25,14.041,3.67,8.55,11.6,23.2,9.16,16.49,25.65,22.6,4.271,18.32,11.6,12.83,8.55,11.6,23.2,9.16,16.49,27.48,16.49,9.77,6.72,7.331,17.102,16.49,17.1,18.93,4.88,15.27,16.49,-0.61,10.99,8.55,7.33,18.93,19.54,25.03,28.7,36.03,36.03,13.43,25.64,23.82,22.6,10.99,18.32,17.1,14.04,40.91
29.92,17.71,46.41,23.21,26.86,14.041,4.28,9.16,11.6,23.2,9.16,17.71,25.65,21.99,4.271,18.93,12.21,12.83,9.16,11.6,23.2,9.16,17.71,28.09,15.87,9.162,6.72,7.942,17.102,16.49,16.49,18.93,4.88,15.27,16.49,-0.61,11.6,7.94,6.72,18.32,19.54,24.42,28.7,34.81,36.03,14.04,25.64,24.43,21.99,10.99,18.32,17.71,14.65,40.91
29.92,17.1,45.19,23.21,26.86,14.041,4.28,9.16,11.6,23.2,7.33,18.32,25.04,21.99,4.271,18.32,12.21,13.44,9.16,11.6,23.2,7.33,18.32,28.7,15.87,8.551,7.33,6.721,17.102,16.49,15.27,18.93,4.27,15.27,16.49,-0.61,11.6,7.94,6.11,17.1,20.15,25.03,28.7,34.81,36.64,14.04,25.64,23.82,21.99,10.38,18.32,17.1,14.04,40.91
31.14,16.49,45.19,23.21,26.86,14.651,4.28,9.16,11.6,23.2,7.94,17.71,24.43,21.37,4.271,18.32,12.82,12.83,9.16,11.6,23.2,7.94,17.71,29.31,15.26,8.551,6.72,6.11,17.102,16.49,14.05,18.93,4.27,14.66,17.1,-0.61,11.6,8.55,6.11,15.88,20.15,24.42,28.09,34.2,36.64,14.65,25.03,23.82,21.38,10.38,18.93,17.71,14.65,41.52
31.75,15.88,44.58,23.21,25.64,14.651,3.67,9.16,11.6,23.2,7.33,18.93,24.43,21.37,3.049,17.71,12.21,12.83,9.16,11.6,23.2,7.33,18.93,29.31,15.26,7.941,6.72,5.499,17.102,16.49,14.66,18.93,4.27,14.66,17.71,-0.61,11.6,7.94,5.5,14.66,19.54,24.42,27.48,32.98,36.64,14.65,25.64,24.43,21.38,10.38,18.32,17.1,14.04,40.91
32.36,15.27,43.36,22.6,25.64,15.271,4.28,9.16,12.21,23.2,7.33,18.93,23.82,20.76,3.66,17.71,12.21,13.44,9.16,12.21,23.2,7.33,18.93,29.92,14.04,7.941,6.72,5.499,17.102,17.1,13.44,18.32,4.88,14.66,18.32,0,11.6,8.55,5.5,14.05,20.76,25.03,26.87,32.98,36.64,15.26,26.26,23.82,20.76,9.77,18.32,16.49,14.04,40.91
32.36,14.66,43.36,22.6,25.64,15.271,4.28,8.55,12.21,23.81,6.11,18.93,23.21,20.15,3.049,17.1,12.21,12.83,8.55,12.21,23.81,6.11,18.93,29.92,14.65,7.33,6.72,5.499,17.102,17.1,12.83,18.93,4.88,14.04,18.32,0,12.21,7.94,5.5,13.44,20.15,23.81,26.87,32.98,36.64,14.04,26.26,24.43,20.76,9.77,18.32,17.1,14.65,40.91
32.36,13.44,42.14,21.99,26.25,15.271,4.28,9.16,12.82,23.2,6.72,20.15,22.6,19.54,3.66,16.49,12.21,12.22,9.16,12.82,23.2,6.72,20.15,30.53,13.43,6.719,6.72,4.889,17.102,17.1,12.83,18.32,4.88,14.04,18.93,0.61,12.82,8.55,4.88,12.82,20.15,24.42,26.87,31.76,37.25,15.26,26.26,23.82,20.76,9.77,18.32,15.88,14.65,40.91
32.97,13.44,41.53,21.37,25.64,14.651,4.28,9.77,12.82,23.81,6.72,20.15,21.99,18.932,3.049,16.49,12.21,12.22,9.77,12.82,23.81,6.72,20.15,30.53,13.43,6.719,6.11,4.278,16.491,16.49,12.21,17.71,4.88,14.04,18.93,1.22,12.21,7.94,4.88,12.21,18.93,24.42,26.26,31.15,36.64,15.26,25.64,23.82,20.76,9.16,18.32,16.49,14.65,40.91
32.97,12.83,40.31,21.37,25.64,15.271,4.28,9.16,12.82,23.81,6.11,20.15,21.99,18.932,3.049,16.49,12.21,11.6,9.16,12.82,23.81,6.11,20.15,31.15,12.82,5.498,6.72,4.889,17.102,16.49,11.6,18.32,4.27,14.04,19.54,1.22,12.82,7.94,4.27,11.6,18.93,23.81,26.26,30.54,36.64,14.65,26.26,24.43,20.15,9.16,18.93,16.49,15.26,40.3
33.58,12.22,40.31,21.37,25.03,15.881,4.28,9.77,12.82,24.43,6.72,20.76,21.99,18.321,3.049,15.88,12.21,10.99,9.77,12.82,24.43,6.72,20.76,31.76,12.82,6.109,6.72,4.278,17.102,17.1,11.6,17.71,4.88,14.04,19.54,1.22,12.82,7.94,4.27,10.38,18.93,23.2,25.65,29.92,36.03,15.87,26.26,24.43,20.15,9.16,18.32,16.49,14.65,40.3
33.58,11.61,39.09,20.76,25.03,15.881,4.28,9.77,13.43,24.43,6.11,20.76,21.38,18.321,3.049,15.27,12.21,10.38,9.77,13.43,24.43,6.11,20.76,31.76,12.21,5.498,6.11,4.278,16.491,17.1,10.99,17.1,4.27,13.43,20.16,1.83,13.43,7.94,4.27,10.38,18.32,23.2,25.65,29.31,36.03,15.87,26.26,24.43,19.54,9.16,18.32,16.49,14.65,40.3
33.58,10.99,39.09,20.76,25.03,15.881,4.28,9.77,13.43,23.81,6.11,21.98,20.77,18.321,3.049,15.27,12.21,10.38,9.77,13.43,23.81,6.11,21.98,32.37,11.6,4.89,6.11,3.67,17.102,17.1,10.99,17.1,4.27,13.43,20.16,2.44,13.43,7.94,3.66,9.77,18.32,23.2,25.04,28.7,36.03,15.87,26.26,24.43,19.54,7.93,18.32,15.88,14.65,40.3
33.58,10.38,39.09,21.37,25.64,15.881,4.28,10.38,13.43,23.81,6.11,21.98,20.16,17.711,2.439,14.66,12.82,9.77,10.38,13.43,23.81,6.11,21.98,32.37,11.6,4.89,6.11,3.06,17.102,17.71,10.38,17.1,4.88,13.43,20.16,2.44,13.43,8.55,3.66,8.55,18.32,22.59,25.65,28.09,36.03,15.26,26.26,23.82,18.93,8.54,18.32,16.49,14.65,39.69
33.58,9.77,37.86,20.15,25.64,16.491,4.28,10.38,13.43,23.81,6.11,21.98,20.16,17.711,2.439,14.05,12.21,9.16,10.38,13.43,23.81,6.11,21.98,32.37,10.99,4.28,6.11,2.45,17.102,17.1,10.38,16.48,4.27,13.43,20.77,3.05,13.43,7.94,3.05,9.16,18.32,22.59,24.43,27.48,36.03,15.87,26.26,24.43,19.54,8.54,18.32,15.88,14.65,40.3
34.19,9.77,36.64,20.15,25.64,16.491,4.28,10.38,13.43,24.43,6.72,23.2,19.55,17.1,2.439,14.66,12.21,9.16,10.38,13.43,24.43,6.72,23.2,33.59,10.38,4.28,6.11,1.84,17.102,17.1,10.38,15.26,4.27,12.82,20.77,2.44,14.04,8.55,3.66,7.94,18.32,21.98,24.43,26.87,36.03,15.26,26.26,24.43,18.93,7.93,18.93,16.49,15.26,40.3
32.97,9.77,36.64,20.15,26.25,17.101,4.28,10.38,13.43,23.81,6.72,23.81,19.55,17.1,2.439,14.05,12.21,8.55,10.38,13.43,23.81,6.72,23.81,32.98,10.38,4.28,6.11,1.84,17.102,17.1,10.38,15.87,4.88,13.43,20.77,3.05,14.04,9.16,3.05,7.33,18.93,21.98,24.43,26.26,35.42,15.87,26.26,25.04,18.93,7.32,18.32,15.88,15.26,40.3
32.97,9.77,36.03,20.15,25.64,17.101,4.89,10.38,14.04,24.43,6.72,23.81,18.93,17.1,1.828,12.83,12.21,8.55,10.38,14.04,24.43,6.72,23.81,32.98,9.77,3.67,6.11,1.84,17.102,17.1,10.38,15.26,4.27,13.43,20.77,3.66,14.04,9.16,3.05,7.94,18.93,22.59,23.82,25.65,35.42,15.87,26.26,24.43,18.93,7.32,18.32,16.49,15.26,40.3
33.58,9.16,36.03,20.15,26.86,16.491,4.28,10.38,13.43,24.43,6.72,23.2,18.93,17.1,2.439,13.44,12.21,8.55,10.38,13.43,24.43,6.72,23.2,33.59,9.77,3.06,5.5,1.22,16.491,17.71,10.38,15.26,4.27,13.43,21.38,3.66,14.65,9.16,2.44,7.33,18.32,21.98,23.82,25.04,34.8,15.26,26.26,24.43,18.93,6.71,18.32,15.88,15.26,39.69
32.97,8.55,36.03,19.54,28.09,17.711,4.89,10.99,14.04,24.43,6.72,24.42,18.93,16.489,2.439,12.22,12.21,7.94,10.99,14.04,24.43,6.72,24.42,34.2,9.16,2.44,6.11,1.22,17.102,17.71,10.38,15.26,4.88,13.43,21.38,4.27,14.65,9.78,2.44,7.33,18.93,21.98,23.82,24.43,35.42,15.87,26.26,25.04,18.93,6.71,18.32,16.49,15.26,40.3
32.97,9.16,34.81,20.15,28.09,17.711,4.89,10.99,14.04,24.43,6.72,24.42,18.32,16.489,1.828,11.61,12.21,7.94,10.99,14.04,24.43,6.72,24.42,34.2,9.16,2.44,5.5,1.22,17.102,17.71,10.99,15.26,4.88,12.82,21.38,4.27,15.26,9.78,2.44,7.33,18.32,21.98,23.82,23.82,35.42,15.87,25.64,24.43,18.93,6.71,18.32,15.88,14.65,39.69
32.97,9.16,35.42,20.15,27.47,18.321,5.5,10.99,14.65,25.04,7.33,25.03,18.93,15.879,1.828,11.61,12.21,7.94,10.99,14.65,25.04,7.33,25.03,34.2,9.16,2.44,5.5,1.22,17.102,17.71,9.77,14.65,3.66,12.82,21.99,4.88,15.26,9.78,2.44,7.33,18.32,21.37,23.82,23.21,35.42,15.87,25.64,24.43,18.93,7.32,18.32,16.49,15.26,39.69
32.36,9.16,35.42,19.54,26.86,17.711,4.89,10.99,14.65,24.43,7.33,25.03,18.32,15.879,1.828,11.61,12.21,7.33,10.99,14.65,24.43,7.33,25.03,34.81,8.55,1.83,5.5,0.61,17.102,17.71,10.38,14.65,4.27,12.82,21.99,4.27,15.26,9.78,2.44,7.33,17.71,21.37,23.82,23.21,35.42,15.26,25.03,24.43,18.93,6.1,17.71,15.88,15.26,40.3
32.36,9.77,34.2,20.15,27.47,17.711,5.5,10.99,14.65,25.04,7.33,25.65,18.32,15.268,1.828,11.61,12.21,7.94,10.99,14.65,25.04,7.33,25.65,34.81,8.55,1.83,4.89,0,17.102,18.32,10.38,14.65,4.27,13.43,21.99,4.88,14.65,9.78,2.44,7.94,17.1,20.76,23.82,21.99,34.8,15.26,25.03,24.43,18.93,6.1,18.32,15.88,15.26,39.69
32.36,9.16,34.2,20.15,26.86,18.931,5.5,10.99,15.26,25.04,7.33,26.26,18.32,15.879,1.828,10.39,12.21,7.33,10.99,15.26,25.04,7.33,26.26,34.2,7.94,1.22,5.5,0.61,17.102,18.32,10.99,14.04,4.27,13.43,22.6,5.49,15.87,10.39,2.44,7.94,17.1,21.37,23.21,21.99,34.8,15.87,25.03,24.43,18.93,6.71,18.32,16.49,14.65,39.69
32.36,9.77,33.59,19.54,26.86,18.931,5.5,10.99,15.26,25.04,7.94,26.26,17.1,15.879,2.439,11,12.21,6.72,10.99,15.26,25.04,7.94,26.26,35.42,7.94,1.22,4.89,0.61,17.102,18.32,10.99,14.04,4.27,13.43,23.21,5.49,15.87,10.39,3.05,7.94,16.49,21.37,22.59,20.77,34.8,15.26,25.03,24.43,18.93,6.1,17.71,15.88,14.65,39.69
32.36,9.77,33.59,18.93,26.86,18.931,5.5,11.6,15.26,25.04,7.33,26.26,17.71,15.879,1.828,11,12.21,7.33,11.6,15.26,25.04,7.33,26.26,36.03,7.33,1.22,4.89,-0.61,16.491,17.71,10.99,16.48,4.27,13.43,23.21,6.1,15.87,10.39,3.66,7.94,16.49,20.76,23.21,20.77,34.8,15.26,25.64,24.43,18.93,6.1,17.71,15.27,15.26,39.69
32.36,10.38,32.98,19.54,26.86,18.931,4.89,10.99,15.26,25.04,7.94,26.87,17.1,15.268,1.828,10.39,12.21,7.33,10.99,15.26,25.04,7.94,26.87,36.03,7.94,0.61,4.89,-0.61,17.102,18.32,10.38,14.65,4.27,13.43,23.82,6.1,15.87,10.39,2.44,8.55,16.49,20.15,22.59,20.77,34.8,15.26,25.03,24.43,18.93,5.49,18.32,16.49,15.26,40.3
32.36,9.77,32.98,18.93,26.86,19.541,5.5,11.6,15.26,25.65,8.55,27.48,18.32,15.879,1.828,10.39,12.82,6.72,11.6,15.26,25.65,8.55,27.48,35.42,7.94,0.61,4.89,-0.61,17.102,18.32,10.99,15.26,4.27,13.43,23.82,6.1,16.48,11,3.05,9.77,15.88,20.76,22.59,20.15,34.19,15.26,25.03,24.43,18.93,4.88,18.32,15.88,15.87,40.3
